question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
h11,"['2303.11366', '2310.11511', '2609.26781', '2609.25991', '2401.15884', '2609.24359', '2609.25620', '2609.26499']",['2303.11366'],2.4652000283822417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h12,"['2303.11366', '2310.11511', '2609.26562', '2609.25325', '2609.25756', '2609.25620', '2609.25682', '2210.03629', '2609.26682', '2609.26499']",['2303.11366'],3.931500017642975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h13,"['2609.25756', '2305.10601', '2609.26610', '2609.25325', '2609.24346', '2303.11366', '2609.24090', '2609.25620']",['2305.10601'],2.38540000282228,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5
h14,"['2305.10601', '2609.25325', '2210.03629', '2404.16130', '2302.04761', '2004.12832', '2609.23444']",['2305.10601'],1.7358000040985644,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h15,"['2302.04761', '2310.11511', '2305.10601', '2609.26102', '2210.03629', '2002.08909', '2401.15884', '2609.24831']",['2302.04761'],4.4538000074680895,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h16,"['2302.04761', '2609.26610', '2303.11366', '2002.08909', '2609.24165', '2609.24372', '2609.25991', '2609.24831', '2609.23490', '2310.11511']",['2302.04761'],3.5152000200469047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h17,"['2310.11511', '2005.11401', '2401.15884', '2609.25991', '2609.26760', '2002.08909', '2609.26175']",['2310.11511'],3.07140001677908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h18,"['2310.11511', '2401.15884', '2609.24177', '2609.25469', '2005.11401', '2609.26102', '2004.04906']",['2310.11511'],3.0374999914783984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h19,"['2401.15884', '2609.24090', '2609.24346', '2210.03629', '2005.11401', '2310.11511', '2609.26229', '2609.26102', '2609.25469', '2609.24122']",['2401.15884'],3.334200009703636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h20,"['2401.15884', '2404.16130', '2401.18059', '2609.25991', '2002.08909', '2005.11401', '2609.25469', '2609.25620', '2609.23490', '2609.24122']",['2401.15884'],3.4774999949149787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h21,"['2609.26610', '2404.16130', '2401.18059', '2609.25991', '2002.08909', '2609.24220', '2005.11401', '2609.24122', '2609.24246']",['2401.18059'],2.761799987638369,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333
h22,"['2401.18059', '2305.10601', '2609.24831']",['2401.18059'],3.1018999870866537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h23,"['2404.16130', '2609.25303', '2401.18059', '2004.04906', '2005.11401']",['2404.16130'],2.4846000014804304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h24,"['2404.16130', '2609.24122', '2609.24246', '2609.25756']",['2404.16130'],2.96320000779815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a25,"['2609.26229', '2609.26175', '2609.24246', '2609.25873']",['2609.26229'],4.612000018823892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a26,"['2609.26781', '2609.25991', '2609.25782', '2609.26520', '2609.26763', '2609.24246', '2609.25873', '2305.10601', '2609.26499', '2609.25325']",['2609.26781'],3.2183000002987683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a27,"['2609.26102', '2609.25531', '2609.25682', '2609.24090', '2609.25873']",['2609.26102'],3.6111999943386763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28,"['2609.26763', '2609.25782', '2609.26368', '2609.24831', '2609.26229', '2609.24177', '2609.26610', '2609.24346']",['2609.26763'],5.521199986105785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a29,"['2310.11511', '2609.25991', '2609.26229', '2609.25469', '2401.15884', '2005.11401', '2609.25620', '2404.16130', '2609.24177']",['2609.25991'],5.646500008879229,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5
a30,['2609.26481'],['2609.26481'],2.8491999837569892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a31,"['2609.25620', '2609.26763', '2609.24165', '2609.26562', '2609.26682', '2609.25991', '2609.24831', '2002.08909', '2609.26610', '2401.18059']",['2609.25620'],3.779399994527921,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a32,"['2609.26760', '2609.26481', '2609.23490', '2210.03629', '2609.26781', '2002.08909', '2609.26368', '2609.26499', '2609.23444', '2609.26520']",['2609.26760'],6.535099993925542,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a33,"['2609.25682', '2609.25782']",['2609.25682'],4.503900010604411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a34,"['2609.26175', '2609.25873', '2609.26610', '2609.25620', '2303.11366']",['2609.26175'],5.034200003137812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a35,"['2609.25469', '2609.26229', '2609.25991', '2609.24246', '2401.15884', '2609.24220', '2005.11401', '2609.25303', '2609.25782', '2310.11511']",['2609.25469'],6.972699979087338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2609.26682', '2609.26175', '2609.23490', '2401.15884', '2609.26610', '2210.03629', '2303.11366', '2609.26229', '2005.11401', '2609.25620']",['2609.26682'],5.200299987336621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a37,['2609.25531'],['2609.25531'],5.8234999887645245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,['2609.26029'],['2609.26029'],2.861699991626665,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2305.10601', '2609.26175', '2609.25620', '2609.26229', '2609.26481', '2609.25782', '2303.11366', '2609.24177', '2609.26562']",['2609.25303'],4.0754000074230134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2609.26229', '2609.24372', '2005.11401', '2609.25469']",['2609.26610'],3.344400000059977,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130', '2609.25531', '2210.03629']",['2609.25432'],3.0027000175323337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,['2609.25873'],['2609.25873'],3.808200010098517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2609.26610', '2609.26175', '2210.03629', '2609.25873', '2609.26229']",['2609.24372'],6.052200013073161,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,['2609.26562'],['2609.26562'],3.782700019655749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2004.12832', '2401.18059', '2609.25432', '2609.24831', '2609.26481', '2609.23490']",['2609.25384'],6.1024000169709325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.25782', '2609.26763', '2609.26499', '2609.26368', '2609.24831', '2609.23490', '2609.24165', '2609.24220', '2609.26781']",['2609.25782'],6.823100004112348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a47,"['2609.24346', '2404.16130', '2609.25303', '2609.24372', '2609.24177', '2609.24246', '2609.26229', '2609.24220', '2609.25469']",['2609.24346'],5.8939000009559095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499']",['2609.26520'],2.1650999842677265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,['2609.24359'],['2609.24359'],3.5051000013481826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2303.11366', '2609.25682', '2609.26481', '2609.23444', '2609.25325', '2609.24090']",['2609.25756'],2.4594999849796295,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
