question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
h17,"['2310.11511', '2609.25991', '2609.24122', '2609.23490', '2002.08909', '2404.16130', '2609.26175', '2005.11401', '2609.25303', '2609.24177']",['2310.11511'],0.6068000220693648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h18,"['2310.11511', '2401.15884', '2609.25469', '2005.11401', '2004.04906', '2609.24177', '2609.26102', '2002.08909', '2609.25991', '2609.24372']",['2310.11511'],0.5964000010862947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h19,"['2401.15884', '2609.25469', '2005.11401', '2002.08909', '2609.25991', '2609.23490', '2609.26229', '2609.24122', '2609.24372', '2210.03629']",['2401.15884'],0.6090999813750386,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h20,"['2609.25469', '2401.15884', '2404.16130', '2005.11401', '2609.25991', '2401.18059', '2002.08909', '2004.04906', '2609.24122', '2609.25620']",['2401.15884'],0.6095999851822853,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5
h21,"['2609.26610', '2401.18059', '2609.25991', '2404.16130', '2609.24220', '2005.11401', '2002.08909', '2609.26682', '2004.12832', '2609.25620']",['2401.18059'],0.7332999957725406,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5
h22,"['2401.18059', '2305.10601', '2609.24831', '2404.16130', '2609.26781', '2609.24090', '2609.26102', '2310.11511', '2609.25303', '2609.26368']",['2401.18059'],0.7648000027984381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h23,"['2404.16130', '2401.18059', '2002.08909', '2004.04906', '2609.24122', '2609.25991', '2005.11401', '2609.25303', '2609.26481', '2609.25469']",['2404.16130'],0.6635999889113009,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h24,"['2404.16130', '2401.18059', '2609.24122', '2609.24372', '2005.11401', '2609.26682', '2609.25991', '2609.26102', '2609.26175', '2609.26562']",['2404.16130'],0.6469000072684139,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a25,"['2609.26229', '2609.26175', '2609.25325', '2005.11401', '2609.24246', '2609.26610', '2401.15884', '2609.25873', '2609.25991', '2609.25469']",['2609.26229'],0.6729000015184283,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a26,"['2609.26781', '2609.25873', '2609.25991', '2609.26499', '2609.25782', '2609.25432', '2609.24090', '2609.26481', '2005.11401', '2210.03629']",['2609.26781'],0.6348000024445355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a27,"['2609.26102', '2609.25682', '2609.25531', '2609.25325', '2609.26610', '2609.26499', '2609.24090', '2609.26481']",['2609.26102'],0.9017999982461333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28,"['2609.26763', '2609.26610', '2609.25782', '2609.24177', '2609.26229', '2609.24346', '2609.26481', '2609.25432', '2609.26368', '2609.26760']",['2609.26763'],0.8354000165127218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a29,"['2310.11511', '2401.15884', '2609.25469', '2609.26229', '2609.25991', '2005.11401', '2609.24246', '2002.08909', '2609.24177', '2609.25303']",['2609.25991'],0.7465999806299806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,0.2
a30,"['2609.26481', '2609.25432', '2609.26781', '2609.26562', '2609.26520', '2609.26499', '2609.23490', '2609.24359', '2609.25991', '2609.24090']",['2609.26481'],0.7002000056672841,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a31,"['2609.25620', '2609.25991', '2609.24165', '2609.26763', '2609.24831', '2609.26481', '2609.25432', '2609.25756', '2609.26610', '2609.26562']",['2609.25620'],0.6645999965257943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a32,"['2609.26760', '2609.26781', '2609.26481', '2609.26499', '2609.25991', '2609.23490', '2303.11366', '2210.03629', '2609.26682', '2005.11401']",['2609.26760'],0.6597999890800565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a33,"['2609.25682', '2303.11366', '2005.11401', '2609.26499', '2609.26102', '2609.25782', '2609.24372', '2609.26682', '2310.11511', '2609.26562']",['2609.25682'],0.6499000010080636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a34,"['2609.26175', '2609.26610', '2609.25620', '2609.25873', '2609.26229', '2005.11401', '2303.11366', '2210.03629', '2609.26102', '2609.24246']",['2609.26175'],0.6489999941550195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a35,"['2609.25469', '2609.26229', '2401.15884', '2609.25991', '2609.24246', '2005.11401', '2609.25303', '2609.24177', '2310.11511', '2002.08909']",['2609.25469'],0.6367000169120729,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2609.26682', '2609.26175', '2303.11366', '2210.03629', '2005.11401', '2609.25620', '2609.26562', '2609.26610', '2609.23490', '2305.10601']",['2609.26682'],0.6788999889977276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a37,"['2609.25531', '2609.24090', '2609.26562', '2609.26481', '2609.26682', '2609.24359', '2609.24165', '2609.23490', '2609.26520', '2609.26499']",['2609.25531'],0.6585999799426645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,"['2609.26029', '2005.11401', '2609.26229', '2404.16130', '2004.04906', '2609.25991', '2609.25303', '2401.15884', '2609.25782', '2609.25469']",['2609.26029'],0.6323999841697514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2609.26610', '2609.26229', '2609.25620', '2305.10601', '2005.11401', '2609.25991', '2609.26481', '2609.25325', '2609.25469']",['2609.25303'],0.6551999831572175,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2005.11401', '2609.24372', '2609.26102', '2609.24246', '2609.25620', '2609.26029', '2210.03629', '2401.18059', '2609.25469']",['2609.26610'],0.6643999950028956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130', '2609.26481', '2609.25531', '2609.24165', '2005.11401', '2609.25620']",['2609.25432'],0.6603000219911337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,"['2609.25873', '2609.25325', '2609.23444', '2609.25991', '2609.25756', '2609.26763', '2310.11511', '2210.03629', '2609.26610', '2609.25620']",['2609.25873'],0.6682999955955893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2609.26610', '2609.26175', '2005.11401', '2609.25303', '2404.16130', '2609.25873', '2401.15884', '2210.03629', '2609.25620']",['2609.24372'],0.64900002325885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,"['2609.26562', '2609.26175', '2609.26682', '2609.26781', '2303.11366', '2609.25303', '2305.10601', '2609.25620', '2609.25432', '2609.26481']",['2609.26562'],0.747899990528822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2609.26481', '2609.24090', '2609.24122', '2609.25325', '2609.23490', '2401.18059', '2404.16130', '2004.12832', '2609.25432']",['2609.25384'],0.7977000204846263,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.25782', '2609.26763', '2609.24831', '2609.23490', '2609.26481', '2609.25991', '2609.26781', '2609.26760', '2210.03629', '2609.26368']",['2609.25782'],0.6995000003371388,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a47,"['2609.24346', '2404.16130', '2609.25303', '2609.24372', '2609.24246', '2005.11401', '2609.24122', '2401.15884', '2609.26229', '2609.26610']",['2609.24346'],0.7311000081244856,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499', '2609.25756', '2609.26760', '2609.24359', '2303.11366', '2609.25384', '2210.03629', '2609.24090', '2609.26481']",['2609.26520'],0.7129000150598586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,"['2609.24359', '2609.26499', '2609.25756', '2609.26175', '2609.25469', '2305.10601', '2609.25325', '2005.11401', '2609.25620', '2609.24246']",['2609.24359'],0.6714999908581376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2210.03629', '2609.26499', '2609.24090', '2609.25682', '2609.25620', '2303.11366', '2609.23444', '2609.26481', '2609.24165']",['2609.25756'],0.6161999772302806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
