question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
h17,"['2310.11511', '2005.11401', '2401.15884', '2609.25991', '2609.26760', '2609.26175', '2002.08909', '2609.24090', '2302.04761', '2609.25303']",['2310.11511'],1.116400002501905,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h18,"['2310.11511', '2401.15884', '2609.26102', '2004.04906', '2609.24177', '2005.11401', '2002.08909', '2609.25325', '2609.24372', '2609.24346']",['2310.11511'],1.1894000053871423,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h19,"['2401.15884', '2609.24090', '2609.24346', '2210.03629', '2005.11401', '2310.11511', '2609.26229', '2609.26102', '2609.25469', '2609.24122']",['2401.15884'],1.3083999801892787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h20,"['2401.15884', '2401.18059', '2404.16130', '2002.08909', '2609.25620', '2609.23490', '2609.24122', '2609.25303', '2609.25991', '2004.04906']",['2401.15884'],1.29489999380894,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h21,"['2401.18059', '2609.26610', '2609.25991', '2404.16130', '2002.08909', '2005.11401', '2609.24122', '2609.24220', '2609.24246', '2609.24346']",['2401.18059'],0.9625999955460429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h22,"['2401.18059', '2305.10601', '2609.24831', '2609.24346', '2609.25303', '2404.16130', '2609.26029', '2609.26781', '2609.24220', '2004.12832']",['2401.18059'],1.1643999896477908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h23,"['2404.16130', '2609.25303', '2401.18059', '2004.04906', '2005.11401', '2002.08909', '2609.24122', '2401.15884', '2609.26481', '2210.03629']",['2404.16130'],0.8590000215917826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h24,"['2404.16130', '2609.24122', '2609.24246', '2609.25756', '2609.25620', '2609.26610', '2609.24346', '2609.26682', '2609.26562', '2401.18059']",['2404.16130'],1.0300000139977783,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a25,"['2609.26229', '2609.26175', '2609.24246', '2609.25873', '2609.23444', '2609.25620', '2401.15884', '2609.25682', '2609.26763', '2609.26610']",['2609.26229'],2.153199980966747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a26,"['2609.26781', '2609.25991', '2609.25782', '2609.26763', '2609.24246', '2305.10601', '2609.26520', '2609.26499', '2609.25325', '2609.25873']",['2609.26781'],1.2352000048849732,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a27,"['2609.26102', '2609.25531', '2609.25682', '2609.24090', '2609.25873', '2609.26175', '2609.23490', '2609.26610', '2609.26481', '2609.24831']",['2609.26102'],1.4131000207271427,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28,"['2609.26763', '2609.26368', '2609.25782', '2609.24177', '2609.24831', '2609.24090', '2609.24220', '2609.26520', '2609.26229', '2609.26781']",['2609.26763'],2.2385999909602106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a29,"['2609.25991', '2609.25469', '2609.26229', '2310.11511', '2005.11401', '2609.25620', '2404.16130', '2401.15884', '2609.24246', '2609.24177']",['2609.25991'],2.4488000199198723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a30,"['2609.26481', '2609.26562', '2303.11366', '2609.26520', '2404.16130', '2609.24177', '2609.25782', '2609.25531', '2609.26781', '2609.24359']",['2609.26481'],0.9535000135656446,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a31,"['2609.25620', '2609.26763', '2609.26562', '2609.24165', '2609.26682', '2002.08909', '2401.18059', '2609.26229', '2609.25756', '2609.25991']",['2609.25620'],1.43269999534823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a32,"['2609.26760', '2609.26481', '2210.03629', '2609.26368', '2609.26499', '2609.26520', '2609.26781', '2609.25682', '2002.08909', '2609.23444']",['2609.26760'],2.4658000038471073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a33,"['2609.25682', '2609.25782', '2303.11366', '2609.26102', '2005.11401', '2609.26499', '2401.18059', '2609.23490', '2609.24372', '2609.26562']",['2609.25682'],1.6422000189777464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a34,"['2609.26175', '2609.25873', '2609.26610', '2609.25620', '2303.11366', '2609.24246', '2609.26682', '2609.26029', '2401.15884', '2609.24346']",['2609.26175'],1.8495999975129962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a35,"['2609.25469', '2609.26229', '2609.25991', '2609.24220', '2609.24246', '2609.25303', '2005.11401', '2609.25782', '2310.11511', '2609.24090']",['2609.25469'],2.506999997422099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2609.26682', '2401.15884', '2609.26175', '2609.23490', '2210.03629', '2609.26610', '2005.11401', '2303.11366', '2302.04761', '2609.25620']",['2609.26682'],1.8284999823663384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a37,"['2609.25531', '2609.26520', '2609.25756', '2609.26682', '2609.23490', '2609.25620', '2609.24165', '2404.16130', '2609.26175', '2609.23444']",['2609.25531'],1.940800022566691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,"['2609.26029', '2609.24246', '2609.25782', '2609.26229', '2005.11401', '2609.25384', '2401.15884', '2609.24177', '2609.25991', '2609.25303']",['2609.26029'],0.7995000050868839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2305.10601', '2609.26481', '2609.25782', '2609.25620', '2609.26175', '2609.24177', '2303.11366', '2609.26562', '2005.11401']",['2609.25303'],1.5882000152487308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2609.26229', '2609.24372', '2609.25469', '2609.26102', '2609.25873', '2609.26029', '2609.24246', '2401.18059', '2305.10601']",['2609.26610'],1.2123000051360577,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130', '2210.03629', '2609.25531', '2609.26481', '2609.25782', '2609.25873', '2609.24359', '2609.26102', '2609.26520']",['2609.25432'],0.8654000121168792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,"['2609.25873', '2609.25682', '2609.25620', '2609.26481', '2210.03629', '2609.25782', '2609.25325', '2609.26499', '2609.26763', '2609.24831']",['2609.25873'],1.4506999868899584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2210.03629', '2609.26610', '2609.26175', '2609.25873', '2401.15884', '2609.24831', '2609.26229', '2609.25782', '2002.08909']",['2609.24372'],2.441799995722249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,"['2609.26562', '2609.26175', '2609.26781', '2609.26499', '2609.26481', '2609.25432', '2609.26682', '2609.24165', '2609.26229', '2609.25325']",['2609.26562'],1.155899983132258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2004.12832', '2401.18059', '2609.24831', '2609.23490', '2609.26481', '2609.25432', '2609.25782', '2404.16130', '2609.24090']",['2609.25384'],1.951000012923032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.25782', '2609.26763', '2609.26499', '2609.26368', '2609.24831', '2609.24220', '2609.26781', '2609.23490', '2609.24165', '2609.26682']",['2609.25782'],2.1427000174298882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a47,"['2609.24346', '2609.25303', '2609.24372', '2404.16130', '2609.24246', '2609.24177', '2609.24220', '2609.25469', '2609.24122', '2609.24831']",['2609.24346'],1.9124999816995114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499', '2609.25620', '2609.24359', '2210.03629', '2609.26760', '2005.11401', '2609.25782', '2609.25991', '2609.25873']",['2609.26520'],0.5307999963406473,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,"['2609.24359', '2609.25303', '2609.25756', '2005.11401', '2002.08909', '2609.26562', '2609.25620', '2609.26481', '2609.26520', '2609.26499']",['2609.24359'],1.4008999860379845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2303.11366', '2609.25682', '2609.26481', '2609.23444', '2609.25325', '2210.03629', '2609.25991', '2609.24090', '2305.10601']",['2609.25756'],0.8969999908003956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
