question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
a25,"['2609.26175', '2609.23490', '2609.26229', '2302.04761', '2609.26102', '2609.26029', '2002.08909', '2609.24246', '2609.25325', '2005.11401']",['2609.26229'],11.772600002586842,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333
a26,"['2609.26781', '2609.25432', '2609.25782', '2609.26763', '2609.24090', '2609.26499', '2609.25873', '2609.26520', '2609.24831', '2609.26368']",['2609.26781'],10.473200003616512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a27,"['2609.26102', '2609.26682', '2609.25682', '2609.25531', '2609.26175', '2609.26781', '2302.04761', '2609.25325', '2609.24359', '2609.26499']",['2609.26102'],11.758900014683604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28,"['2609.26763', '2609.26610', '2609.25782', '2609.23490', '2609.26368', '2609.24177', '2609.24346', '2303.11366', '2302.04761', '2609.25432']",['2609.26763'],12.440699996659532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a29,"['2401.15884', '2005.11401', '2609.25469', '2310.11511', '2002.08909', '2609.24122', '2609.26229', '2401.18059', '2609.25991', '2609.25303']",['2609.25991'],12.223700003232807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,0.1111111111111111
a30,"['2609.26481', '2609.25432', '2609.26781', '2404.16130', '2609.26562', '2303.11366', '2609.26682', '2609.26175', '2310.11511', '2210.03629']",['2609.26481'],10.568099998636171,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a31,"['2609.25620', '2404.16130', '2302.04761', '2310.11511', '2401.18059', '2609.26682', '2210.03629', '2609.23444', '2609.25432', '2609.24122']",['2609.25620'],11.38179999543354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a32,"['2609.26760', '2609.25432', '2305.10601', '2609.26763', '2210.03629', '2609.23490', '2303.11366', '2609.26499', '2609.26682', '2609.25873']",['2609.26760'],10.77729999087751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a33,"['2609.25682', '2609.25531', '2609.26682', '2609.26102', '2303.11366', '2609.25782', '2609.26175', '2609.23444', '2609.26368', '2609.25325']",['2609.25682'],10.628599993651733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a34,"['2609.26175', '2609.26102', '2609.23490', '2609.26682', '2305.10601', '2302.04761', '2609.24177', '2609.25432', '2609.24165', '2609.26481']",['2609.26175'],11.480700020911172,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a35,"['2609.25469', '2401.15884', '2005.11401', '2002.08909', '2310.11511', '2609.26229', '2609.25303', '2609.25991', '2609.24122', '2302.04761']",['2609.25469'],12.580799986608326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2305.10601', '2302.04761', '2609.25432', '2609.25620', '2609.26682', '2005.11401', '2210.03629', '2609.23490', '2609.25303', '2609.26763']",['2609.26682'],11.58920000307262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,0.2
a37,"['2609.25531', '2609.26781', '2609.25682', '2609.23490', '2609.26682', '2609.24831', '2303.11366', '2609.24090', '2609.24165', '2609.25325']",['2609.25531'],11.304199986625463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,"['2609.26029', '2609.25991', '2005.11401', '2609.24177', '2609.26229', '2609.25620', '2609.25303', '2609.26610', '2404.16130', '2004.04906']",['2609.26029'],10.670099989511073,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2302.04761', '2005.11401', '2401.18059', '2609.24372', '2310.11511', '2305.10601', '2609.26175', '2609.26760', '2210.03629']",['2609.25303'],10.779700009152293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2302.04761', '2005.11401', '2609.26029', '2305.10601', '2404.16130', '2310.11511', '2004.04906', '2401.15884', '2609.24372']",['2609.26610'],10.820399998920038,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130', '2401.15884', '2609.26481', '2210.03629', '2310.11511', '2305.10601', '2609.24831', '2609.26682', '2609.26175']",['2609.25432'],10.928700008662418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,"['2609.25873', '2609.23444', '2609.25384', '2609.25325', '2609.25782', '2609.26029', '2609.26763', '2310.11511', '2609.26760', '2609.26368']",['2609.25873'],10.638899984769523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2310.11511', '2401.18059', '2302.04761', '2002.08909', '2609.26610', '2609.26368', '2609.25325', '2005.11401', '2004.04906']",['2609.24372'],12.480699981097132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,"['2609.26562', '2609.26682', '2609.26760', '2609.25432', '2609.26175', '2609.26781', '2609.25991', '2609.26481', '2310.11511', '2210.03629']",['2609.26562'],12.187999993329868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2609.25873', '2609.24165', '2401.18059', '2210.03629', '2609.26368', '2609.26763', '2609.25432', '2609.25325', '2609.23444']",['2609.25384'],12.570299993967637,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.26763', '2609.23490', '2609.25432', '2305.10601', '2609.24346', '2210.03629', '2303.11366', '2609.25782', '2609.26760', '2609.26682']",['2609.25782'],10.440600017318502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,0.125
a47,"['2609.24346', '2404.16130', '2401.18059', '2005.11401', '2401.15884', '2609.25303', '2609.25620', '2302.04761', '2609.24372', '2609.26610']",['2609.24346'],11.135600012494251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499', '2609.26562', '2310.11511', '2210.03629', '2305.10601', '2609.26760', '2303.11366', '2609.25756', '2609.25432']",['2609.26520'],10.41129999794066,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,"['2609.24359', '2609.26499', '2609.24220', '2609.24122', '2401.15884', '2609.26682', '2609.25469', '2310.11511', '2609.24090', '2005.11401']",['2609.24359'],12.05419999314472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2609.26499', '2609.24831', '2609.26520', '2609.26682', '2609.25325', '2305.10601', '2609.26760', '2609.24090', '2609.26562']",['2609.25756'],11.406499979784712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
