question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
a35,"['2609.25469', '2609.26229', '2609.25991', '2609.24246', '2609.24220', '2005.11401', '2609.25303', '2609.25782', '2310.11511', '2609.24090']",['2609.25469'],3.9717000036034733,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2609.26682', '2609.26175', '2609.23490', '2401.15884', '2609.26610', '2210.03629', '2303.11366', '2609.26229', '2005.11401', '2609.25620']",['2609.26682'],2.810000005410984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a37,"['2609.25531', '2609.26520', '2609.25756', '2609.26682', '2609.23444', '2609.26562', '2609.23490', '2609.25620', '2609.24165', '2609.26175']",['2609.25531'],3.026599995791912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,"['2609.26029', '2005.11401', '2609.24246', '2609.26229', '2609.25782', '2401.15884', '2609.24177', '2609.25384', '2609.25991', '2609.25303']",['2609.26029'],1.301999989664182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2305.10601', '2609.26175', '2609.25620', '2609.26229', '2609.26481', '2609.25782', '2303.11366', '2609.24177', '2609.26562']",['2609.25303'],4.1174000070896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2609.26229', '2609.24372', '2005.11401', '2609.25469', '2609.26102', '2609.25873', '2609.26029', '2609.24246', '2401.18059']",['2609.26610'],3.3472999930381775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130', '2609.25531', '2210.03629', '2609.26481', '2609.25756', '2609.25782', '2609.25873', '2609.24359', '2609.26102']",['2609.25432'],1.892900007078424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,"['2609.25873', '2609.25682', '2609.25325', '2609.25620', '2609.26481', '2210.03629', '2609.25782', '2609.26499', '2609.26763', '2609.26610']",['2609.25873'],2.663100021891296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2609.26610', '2609.26175', '2210.03629', '2609.25873', '2609.26229', '2609.25620', '2401.15884', '2609.24831', '2609.25303']",['2609.24372'],3.916599991498515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,"['2609.26562', '2609.26781', '2609.26175', '2609.26499', '2609.26481', '2609.25991', '2609.25432', '2609.26682', '2609.24165', '2303.11366']",['2609.26562'],2.2290999768301845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2004.12832', '2401.18059', '2609.25432', '2609.24831', '2609.26481', '2609.23490', '2609.25782', '2609.24090', '2404.16130']",['2609.25384'],3.0297999910544604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.25782', '2609.26763', '2609.26499', '2609.26368', '2609.24831', '2609.23490', '2609.24165', '2609.24220', '2609.26781', '2609.23444']",['2609.25782'],3.511699993396178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a47,"['2609.24346', '2609.25303', '2609.24372', '2609.24177', '2404.16130', '2609.24246', '2609.26229', '2609.24220', '2609.25469', '2609.24831']",['2609.24346'],3.0949999927543104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499', '2609.25620', '2609.24359', '2210.03629', '2609.26760', '2609.25756', '2005.11401', '2609.25782', '2609.25384']",['2609.26520'],0.8588999917265028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,"['2609.24359', '2609.25756', '2609.25303', '2609.26562', '2609.26499', '2005.11401', '2609.24246', '2305.10601', '2002.08909', '2609.25620']",['2609.24359'],2.2539999918080866,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2303.11366', '2609.25682', '2609.26481', '2609.23444', '2609.25325', '2609.24090', '2210.03629', '2609.25991', '2609.25620']",['2609.25756'],1.502800005255267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
