question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
a26,"['2609.26781', '2609.26763', '2609.25991', '2609.25782', '2609.26520', '2609.24246', '2609.25873', '2305.10601', '2609.26499', '2609.25432']",['2609.26781'],14.366000017616898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a27,"['2609.26102', '2609.25531', '2609.25682', '2609.24090', '2609.25873']",['2609.26102'],14.912099984940141,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28,"['2609.26763', '2609.26610', '2609.25782', '2609.23490', '2609.26368', '2609.24831', '2609.26229', '2609.24177', '2609.24346', '2303.11366']",['2609.26763'],17.863300017779693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a29,"['2401.15884', '2005.11401', '2609.25991', '2609.26229', '2609.25469', '2310.11511', '2609.25620', '2404.16130', '2002.08909', '2609.24177']",['2609.25991'],19.252400001278147,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333
a30,['2609.26481'],['2609.26481'],15.068300010170788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a31,"['2609.25620', '2609.26763', '2609.24165', '2609.26562', '2609.26682', '2609.25991', '2404.16130', '2609.24831', '2002.08909', '2302.04761']",['2609.25620'],16.801899997517467,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a32,"['2609.26760', '2609.25432', '2609.26481', '2305.10601', '2609.26763', '2210.03629', '2609.23490', '2303.11366', '2609.26499', '2609.26781']",['2609.26760'],18.97929998813197,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a33,"['2609.25682', '2609.25782']",['2609.25682'],16.493700008140877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a34,"['2609.26175', '2609.25873', '2609.26610', '2609.26102', '2609.25620', '2609.23490', '2303.11366']",['2609.26175'],17.56909998948686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a35,"['2609.25469', '2609.26229', '2401.15884', '2609.25991', '2005.11401', '2609.24246', '2609.24220', '2609.25303', '2002.08909', '2310.11511']",['2609.25469'],21.67459999327548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2609.26682', '2305.10601', '2302.04761', '2609.25432', '2609.25620', '2609.26175', '2005.11401', '2609.23490', '2210.03629', '2401.15884']",['2609.26682'],17.430499981855974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a37,['2609.25531'],['2609.25531'],16.580299998167902,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,['2609.26029'],['2609.26029'],13.295600016135722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2302.04761', '2305.10601', '2609.26175', '2005.11401', '2609.25620', '2401.18059', '2609.26229', '2609.26481', '2609.25782']",['2609.25303'],16.923899995163083,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2609.26229', '2609.24372', '2005.11401', '2302.04761', '2609.25469']",['2609.26610'],15.168799989623949,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130', '2609.25531', '2210.03629']",['2609.25432'],13.831999996909872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,['2609.25873'],['2609.25873'],16.82799999252893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2310.11511', '2401.18059', '2302.04761', '2002.08909', '2609.26610', '2609.26175', '2210.03629', '2609.26368', '2609.25325']",['2609.24372'],20.556300005409867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,['2609.26562'],['2609.26562'],16.874699998879805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2004.12832', '2401.18059', '2609.25432', '2609.24831', '2609.26481', '2609.23490']",['2609.25384'],19.37500000349246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.26763', '2609.25782', '2609.23490', '2609.25432', '2305.10601', '2609.24346', '2210.03629', '2609.26499', '2303.11366', '2609.26368']",['2609.25782'],18.484200001694262,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5
a47,"['2609.24346', '2404.16130', '2609.25303', '2609.24372', '2609.24177', '2401.18059', '2609.24246', '2609.26229', '2005.11401', '2609.24220']",['2609.24346'],17.63390001724474,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499']",['2609.26520'],12.188299995614216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,['2609.24359'],['2609.24359'],16.93169999634847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2303.11366', '2609.25682', '2609.26499', '2609.26481', '2609.23444', '2609.25325', '2609.24090']",['2609.25756'],13.933499983977526,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
