question_id,ranked,relevant,latency_ms,hit_at_1,recall_at_1,ndcg_at_1,hit_at_3,recall_at_3,ndcg_at_3,hit_at_5,recall_at_5,ndcg_at_5,hit_at_10,recall_at_10,ndcg_at_10,mrr
h11,"['2303.11366', '2609.26781', '2609.24359', '2609.25991', '2310.11511']",['2303.11366'],850.7360999938101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h12,"['2303.11366', '2609.26562', '2310.11511', '2609.25682', '2609.23490', '2210.03629', '2302.04761', '2401.15884', '2609.25620', '2609.25756']",['2303.11366'],1135.9205000044312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h13,"['2609.25756', '2305.10601', '2609.24090', '2609.24346', '2210.03629', '2609.26610', '2609.24831']",['2305.10601'],766.3903000066057,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5
h14,"['2305.10601', '2404.16130', '2210.03629', '2609.25325', '2401.18059', '2609.24346']",['2305.10601'],1168.039200012572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h15,"['2302.04761', '2401.15884', '2002.08909', '2609.26102', '2305.10601', '2210.03629', '2310.11511']",['2302.04761'],877.0779999904335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h16,"['2302.04761', '2609.24372', '2210.03629', '2303.11366', '2609.26610', '2002.08909', '2609.24165', '2609.25873', '2609.25991', '2305.10601']",['2302.04761'],1364.4801000191364,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h17,"['2310.11511', '2401.15884', '2005.11401', '2609.25991', '2302.04761', '2002.08909', '2609.24346', '2609.26175', '2004.04906', '2609.24090']",['2310.11511'],1183.6076999898069,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h18,"['2310.11511', '2609.24122', '2401.15884', '2609.25469', '2005.11401', '2609.24177', '2004.04906']",['2310.11511'],1366.589599987492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h19,"['2401.15884', '2609.24346', '2609.26229', '2002.08909', '2005.11401', '2310.11511', '2609.26102', '2004.12832', '2609.24220', '2609.24090']",['2401.15884'],957.7302999969106,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h20,"['2401.15884', '2401.18059', '2609.24122', '2004.04906', '2404.16130', '2609.25620', '2005.11401', '2609.25756', '2609.24220', '2302.04761']",['2401.15884'],809.3024000118021,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h21,"['2401.18059', '2404.16130', '2609.26610', '2609.25991', '2002.08909', '2609.24220']",['2401.18059'],1352.541400003247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h22,"['2401.18059', '2305.10601']",['2401.18059'],1392.8596999903675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h23,"['2404.16130', '2609.25303', '2401.18059']",['2404.16130'],838.3348000061233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
h24,"['2404.16130', '2609.24122']",['2404.16130'],1243.943700013915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a25,"['2609.26229', '2609.24246', '2609.26175', '2609.26029', '2002.08909', '2609.23490', '2302.04761', '2609.26102']",['2609.26229'],1401.418299996294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a26,"['2609.26781', '2609.25991', '2609.25873', '2609.26520', '2305.10601', '2609.25782', '2609.26763', '2609.24246']",['2609.26781'],1374.186400003964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a27,"['2609.26102', '2609.25531', '2609.25682', '2609.24090']",['2609.26102'],1428.2730999984778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a28,"['2609.26763', '2609.26229', '2609.23490', '2609.25782', '2609.26610', '2609.24831', '2609.26368']",['2609.26763'],1366.9848999998067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a29,"['2609.25991', '2609.25469', '2609.26229', '2005.11401', '2401.15884', '2310.11511']",['2609.25991'],1409.2855000053532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a30,['2609.26481'],['2609.26481'],1098.1375999981537,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a31,"['2609.25620', '2609.26682', '2609.26763', '2609.24165', '2609.25991', '2609.26562']",['2609.25620'],1252.4160999746528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a32,"['2609.26760', '2609.23490', '2609.25432', '2305.10601', '2303.11366', '2210.03629', '2609.26481', '2609.26763']",['2609.26760'],1387.0137000048999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a33,"['2609.25682', '2609.25782']",['2609.25682'],1358.8122999935877,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a34,"['2609.26175', '2609.26610', '2609.25873']",['2609.26175'],1302.9161999875214,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a35,"['2609.25469', '2609.24220', '2609.25991', '2609.26229', '2401.15884', '2005.11401', '2609.24246']",['2609.25469'],1223.2640000001993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a36,"['2609.26682', '2609.25432', '2210.03629', '2609.25620', '2609.26763', '2609.25303', '2401.15884', '2609.23490', '2005.11401', '2305.10601']",['2609.26682'],1163.8194000115618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a37,['2609.25531'],['2609.25531'],1379.365599976154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a38,['2609.26029'],['2609.26029'],1368.2799999951385,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a39,"['2609.25303', '2305.10601', '2609.26175', '2401.18059', '2302.04761', '2005.11401', '2609.25620', '2609.26229']",['2609.25303'],1387.0134000026155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a40,"['2609.26610', '2609.26229', '2609.24372']",['2609.26610'],1357.0011999981944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a41,"['2609.25432', '2404.16130']",['2609.25432'],1402.3947999812663,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a42,['2609.25873'],['2609.25873'],1191.5081000188366,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a43,"['2609.24372', '2609.26610', '2401.18059', '2002.08909', '2609.26368', '2302.04761', '2210.03629', '2609.26175', '2310.11511']",['2609.24372'],1395.0483000080567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a44,['2609.26562'],['2609.26562'],884.4917000096757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a45,"['2609.25384', '2401.18059', '2004.12832', '2609.25432']",['2609.25384'],1376.42980000237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a46,"['2609.25782', '2609.26763', '2609.23490', '2609.25432', '2305.10601', '2609.26499', '2303.11366', '2210.03629', '2609.24346']",['2609.25782'],1402.7805000077933,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a47,"['2609.24346', '2404.16130', '2609.25303', '2609.24246', '2609.24372', '2401.18059', '2609.24177']",['2609.24346'],1350.6346000067424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a48,"['2609.26520', '2609.26499']",['2609.26520'],1390.3540999745019,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a49,['2609.24359'],['2609.24359'],1368.4218999987934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a50,"['2609.25756', '2609.25682', '2303.11366', '2609.26499']",['2609.25756'],1197.7551000018138,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
